	sentence	labels	predictions	max_prob	predictive_entropy	dempster_shafer	softmax_gap
10	[CLS] de føder skuffelser og leder til sidst til en destabilisering af samfundet, hvad vi allerede har set og desværre vil komme til at se mere af.'[SEP] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0234 0.0299 0.0025 0.0535 0.0004 0.0315 0.0000 0.0204 0.0000 0.0001 0.1167 0.1725 0.0006 0.0019 0.0000 0.0004 0.0051 0.0048 0.0013 0.0002 0.0000 0.0003 0.0000 0.0001 0.0000 0.0013 0.0040 0.0010 0.0001 0.0000 0.0000 0.0004 0.0048 0.0161 0.0185	0.1216 0.1667 0.0192 0.2747 0.0036 0.1626 0.0003 0.1183 0.0003 0.0015 0.4926 0.7294 0.0062 0.0178 0.0001 0.0035 0.0340 0.0324 0.0106 0.0017 0.0000 0.0030 0.0003 0.0015 0.0002 0.0108 0.0306 0.0091 0.0010 0.0003 0.0001 0.0036 0.0309 0.0832 0.0939	0.0007 0.0036 0.0006 0.0093 0.0001 0.0016 0.0000 0.0019 0.0000 0.0001 0.0198 0.0458 0.0003 0.0010 0.0000 0.0001 0.0004 0.0004 0.0001 0.0001 0.0000 0.0001 0.0000 0.0000 0.0000 0.0001 0.0005 0.0003 0.0000 0.0000 0.0000 0.0000 0.0001 0.0001 0.0002	0.0238 0.0333 0.0039 0.0743 0.0005 0.0347 0.0000 0.0210 0.0000 0.0001 0.1995 0.2624 0.0009 0.0024 0.0000 0.0004 0.0052 0.0049 0.0013 0.0002 0.0000 0.0004 0.0000 0.0002 0.0000 0.0020 0.0057 0.0012 0.0001 0.0000 0.0000 0.0004 0.0048 0.0161 0.0185
11	[CLS] de mener, at folkekongressen skal give præsidenten diktatoriske beføjelser. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 6 -100 -100 18 18 18 18 -100 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0193 0.0564 0.0014 0.0000 0.0019 0.0318 0.0018 0.0831 0.0173 0.0126 0.0006 0.0028 0.0001 0.0001 0.0000 0.0000 0.0003 0.0048 0.0240 0.0533 0.0786 0.0821 0.0587 0.0334 0.0201 0.0148 0.0128 0.0120 0.0119 0.0120 0.0122 0.0123 0.0124 0.0126 0.0129	0.1205 0.2849 0.0126 0.0003 0.0170 0.1939 0.0169 0.4110 0.1078 0.0808 0.0059 0.0214 0.0009 0.0006 0.0000 0.0003 0.0026 0.0309 0.1155 0.2204 0.3190 0.3488 0.2753 0.1784 0.1183 0.0909 0.0797 0.0756 0.0747 0.0750 0.0755 0.0758 0.0761 0.0768 0.0778	0.0018 0.0055 0.0003 0.0000 0.0004 0.0071 0.0012 0.0251 0.0048 0.0023 0.0001 0.0003 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0004 0.0009 0.0020 0.0029 0.0030 0.0025 0.0020 0.0017 0.0015 0.0015 0.0015 0.0015 0.0015 0.0014 0.0014 0.0013 0.0013	0.0216 0.0650 0.0025 0.0000 0.0026 0.0397 0.0022 0.0890 0.0183 0.0130 0.0006 0.0029 0.0001 0.0001 0.0000 0.0000 0.0003 0.0048 0.0241 0.0535 0.0791 0.0829 0.0596 0.0341 0.0206 0.0152 0.0132 0.0124 0.0123 0.0125 0.0126 0.0128 0.0129 0.0131 0.0133
12	[CLS] af vibeke scheibel [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 9 -100 16 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 9 16 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0185 0.0072 0.1716 0.5371 0.3917 0.0004 0.0005 0.0006 0.0105 0.0534 0.1125 0.1347 0.1203 0.0721 0.0302 0.0139 0.0091 0.0077 0.0075 0.0078 0.0085 0.0094 0.0101 0.0108 0.0114 0.0119 0.0123 0.0126 0.0127 0.0127 0.0127 0.0126 0.0126 0.0125 0.0125	0.1134 0.0490 0.6684 1.2028 0.7918 0.0046 0.0053 0.0053 0.0606 0.2134 0.3679 0.4611 0.4658 0.3217 0.1654 0.0888 0.0616 0.0529 0.0514 0.0533 0.0569 0.0611 0.0649 0.0681 0.0708 0.0732 0.0751 0.0765 0.0772 0.0773 0.0770 0.0766 0.0762 0.0759 0.0757	0.0017 0.0009 0.0257 0.0621 0.0189 0.0003 0.0003 0.0001 0.0001 0.0003 0.0011 0.0028 0.0041 0.0038 0.0026 0.0018 0.0013 0.0012 0.0011 0.0012 0.0012 0.0012 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0012 0.0012	0.0199 0.0075 0.1783 0.5465 0.3997 0.0005 0.0006 0.0006 0.0107 0.0540 0.1133 0.1353 0.1210 0.0729 0.0309 0.0144 0.0095 0.0080 0.0079 0.0083 0.0090 0.0098 0.0106 0.0113 0.0118 0.0123 0.0127 0.0130 0.0132 0.0132 0.0131 0.0130 0.0130 0.0129 0.0129
13	[CLS] debatten om udlændinge i danmark ma ikke føre til fremmedhad og racisme. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 0 18 18 18 18 18 -100 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 0 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0155 0.0446 0.0002 0.0773 0.0041 0.0016 0.2624 0.0056 0.0002 0.0000 0.0001 0.0000 0.0000 0.0368 0.0001 0.0025 0.0012 0.0013 0.0026 0.0061 0.0102 0.0110 0.0098 0.0087 0.0086 0.0094 0.0103 0.0111 0.0118 0.0123 0.0128 0.0131 0.0133 0.0134 0.0134	0.0980 0.2166 0.0019 0.3502 0.0329 0.0133 1.0173 0.0456 0.0020 0.0001 0.0009 0.0006 0.0002 0.1852 0.0015 0.0184 0.0096 0.0103 0.0194 0.0399 0.0610 0.0664 0.0612 0.0561 0.0556 0.0590 0.0636 0.0676 0.0709 0.0736 0.0757 0.0774 0.0784 0.0791 0.0794	0.0015 0.0034 0.0001 0.0078 0.0011 0.0004 0.0651 0.0030 0.0002 0.0000 0.0000 0.0000 0.0000 0.0012 0.0000 0.0002 0.0001 0.0001 0.0002 0.0004 0.0006 0.0007 0.0007 0.0007 0.0007 0.0008 0.0008 0.0008 0.0009 0.0009 0.0009 0.0010 0.0010 0.0011 0.0011	0.0166 0.0487 0.0002 0.0809 0.0042 0.0016 0.3039 0.0080 0.0002 0.0000 0.0001 0.0001 0.0000 0.0369 0.0001 0.0025 0.0012 0.0013 0.0026 0.0062 0.0102 0.0111 0.0099 0.0088 0.0087 0.0095 0.0105 0.0113 0.0120 0.0126 0.0130 0.0134 0.0136 0.0137 0.0137
14	[CLS] derfor skal lederne af de politiske partier patage sig et direkte ansvar. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 -100 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0181 0.0243 0.0090 0.0039 0.0001 0.0133 0.0008 0.0006 0.0162 0.0004 0.0000 0.0000 0.0001 0.0008 0.0000 0.0003 0.0013 0.0065 0.0255 0.0719 0.1119 0.1001 0.0647 0.0384 0.0258 0.0205 0.0180 0.0164 0.0152 0.0145 0.0141 0.0139 0.0138 0.0138 0.0139	0.1115 0.1448 0.0579 0.0298 0.0016 0.0777 0.0079 0.0063 0.1057 0.0042 0.0004 0.0002 0.0008 0.0075 0.0001 0.0030 0.0110 0.0416 0.1258 0.2785 0.3947 0.3829 0.2850 0.1913 0.1383 0.1142 0.1023 0.0945 0.0891 0.0856 0.0836 0.0825 0.0819 0.0819 0.0822	0.0017 0.0037 0.0016 0.0010 0.0001 0.0006 0.0002 0.0002 0.0038 0.0002 0.0000 0.0000 0.0000 0.0003 0.0000 0.0000 0.0001 0.0003 0.0007 0.0016 0.0027 0.0030 0.0025 0.0019 0.0016 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013 0.0013	0.0195 0.0284 0.0158 0.0063 0.0002 0.0145 0.0011 0.0008 0.0181 0.0005 0.0000 0.0000 0.0001 0.0010 0.0000 0.0003 0.0014 0.0067 0.0262 0.0731 0.1134 0.1012 0.0654 0.0388 0.0260 0.0207 0.0182 0.0166 0.0155 0.0148 0.0145 0.0143 0.0142 0.0142 0.0143
15	[CLS] det mener socialdemokratiets næstformand birte weiss og foreslar, at de politiske ledere kommer med i det ligebehandlingsnævn, som folketinget kort før sommerferien besluttede at [SEP]	-100 18 18 6 -100 18 9 -100 16 -100 18 18 -100 18 18 18 18 18 18 18 18 18 18 -100 -100 -100 18 18 6 18 18 18 18 18 -100	18 18 18 18 18 18 16 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.2202 0.1868 0.0043 0.4352 0.1248 0.1708 0.1511 0.4520 0.0607 0.0076 0.0000 0.0001 0.0016 0.0000 0.0043 0.0573 0.0380 0.0595 0.0062 0.0001 0.0004 0.0039 0.0000 0.0000 0.0003 0.0010 0.0000 0.0000 0.0029 0.0023 0.0035 0.0689 0.0698 0.0342 0.0103	0.6461 0.5564 0.0317 1.0798 0.4967 0.7094 0.5739 0.7175 0.2768 0.0496 0.0005 0.0015 0.0133 0.0002 0.0289 0.2489 0.2149 0.2932 0.0452 0.0008 0.0035 0.0276 0.0003 0.0002 0.0029 0.0093 0.0001 0.0002 0.0243 0.0196 0.0274 0.3243 0.3633 0.2052 0.0621	0.0019 0.0018 0.0003 0.0083 0.0065 0.0205 0.0121 0.0027 0.0027 0.0007 0.0000 0.0000 0.0002 0.0000 0.0001 0.0027 0.0065 0.0086 0.0015 0.0000 0.0001 0.0001 0.0000 0.0000 0.0001 0.0003 0.0000 0.0000 0.0005 0.0006 0.0004 0.0047 0.0110 0.0075 0.0007	0.2180 0.1999 0.0071 0.4902 0.1326 0.1894 0.1541 0.4542 0.0771 0.0142 0.0001 0.0002 0.0017 0.0000 0.0043 0.0608 0.0452 0.0721 0.0079 0.0001 0.0004 0.0042 0.0000 0.0000 0.0004 0.0013 0.0000 0.0000 0.0042 0.0037 0.0047 0.0831 0.0782 0.0403 0.0106
16	[CLS] birte weiss henviser til tyskland, hvor dialogen kortsluttes af brandbomber og dramatiske sammenstød. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 9 -100 16 -100 18 18 0 -100 18 18 18 18 -100 -100 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 9 16 16 18 18 18 18 18 18 18 18 18 18 18 18 6 18 6 15 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0152 0.0376 0.3206 0.2735 0.0042 0.0001 0.0000 0.0358 0.0071 0.0001 0.0061 0.0007 0.0019 0.0026 0.0595 0.0158 0.0968 0.0017 0.0927 0.1781 0.0019 0.0047 0.0036 0.0035 0.0041 0.0060 0.0091 0.0118 0.0126 0.0118 0.0112 0.0116 0.0124 0.0132 0.0137	0.0956 0.2213 0.7963 0.6896 0.0349 0.0008 0.0000 0.1969 0.0473 0.0008 0.0374 0.0060 0.0145 0.0232 0.2714 0.0856 0.3654 0.0136 0.4457 0.5890 0.0157 0.0316 0.0251 0.0251 0.0291 0.0402 0.0572 0.0725 0.0776 0.0738 0.0700 0.0708 0.0742 0.0775 0.0802	0.0014 0.0094 0.0281 0.0189 0.0021 0.0000 0.0000 0.0024 0.0008 0.0000 0.0000 0.0000 0.0002 0.0014 0.0050 0.0005 0.0031 0.0001 0.0124 0.0123 0.0002 0.0003 0.0001 0.0001 0.0002 0.0003 0.0004 0.0006 0.0008 0.0009 0.0009 0.0009 0.0009 0.0009 0.0010	0.0160 0.0412 0.3207 0.2752 0.0047 0.0001 0.0000 0.0414 0.0073 0.0001 0.0061 0.0007 0.0019 0.0034 0.0645 0.0161 0.1012 0.0017 0.0965 0.1828 0.0020 0.0047 0.0036 0.0036 0.0043 0.0062 0.0092 0.0119 0.0127 0.0120 0.0114 0.0118 0.0126 0.0133 0.0139
17	[CLS]'vi vil ikke finde os i, at det samme skal ske i danmark,'siger hun. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0241 0.0007 0.0126 0.0013 0.0000 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0114 0.0002 0.0000 0.0005 0.0482 0.0014 0.0421 0.0474 0.0889 0.1683 0.2778 0.3301 0.2896 0.1991 0.1218 0.0747 0.0467 0.0302 0.0211 0.0163	0.1407 0.0066 0.0883 0.0125 0.0005 0.0006 0.0003 0.0000 0.0000 0.0004 0.0003 0.0003 0.0004 0.0003 0.0002 0.0731 0.0020 0.0003 0.0048 0.2172 0.0116 0.1891 0.2215 0.3606 0.5640 0.7757 0.8728 0.8236 0.6572 0.4699 0.3276 0.2290 0.1631 0.1225 0.0992	0.0026 0.0002 0.0042 0.0006 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0006 0.0000 0.0000 0.0001 0.0024 0.0001 0.0009 0.0011 0.0019 0.0032 0.0048 0.0061 0.0068 0.0066 0.0057 0.0047 0.0038 0.0032 0.0026 0.0023	0.0266 0.0011 0.0190 0.0019 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0001 0.0000 0.0000 0.0122 0.0002 0.0000 0.0006 0.0494 0.0015 0.0425 0.0478 0.0895 0.1690 0.2785 0.3309 0.2903 0.1997 0.1225 0.0755 0.0475 0.0309 0.0218 0.0170
18	[CLS] informationssekretær i danmarks socialdemokratiske ungdom ( dsu ), hans stavnsager, er positivt overrasket over ideen. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 -100 -100 -100 18 6 -100 15 15 18 6 -100 18 18 9 16 -100 -100 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 0 18 18 18 18 18 18 18 18 9 9 16 16 18 9 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0193 0.0415 0.0023 0.0400 0.0038 0.0005 0.0069 0.2445 0.3206 0.0010 0.0001 0.4192 0.3384 0.0700 0.0001 0.1419 0.0562 0.0169 0.0074 0.0016 0.1835 0.1212 0.0028 0.0017 0.0026 0.0000 0.0011 0.0054 0.0636 0.2208 0.3273 0.3228 0.2363 0.1236 0.0594	0.1205 0.2163 0.0211 0.2334 0.0318 0.0054 0.0527 0.8085 1.2978 0.0096 0.0011 1.2396 1.2266 0.3609 0.0012 0.4147 0.2356 0.0961 0.0488 0.0126 0.4898 0.4172 0.0208 0.0148 0.0226 0.0002 0.0099 0.0347 0.2434 0.5664 0.7894 0.8710 0.7277 0.4747 0.2772	0.0026 0.0058 0.0015 0.0136 0.0015 0.0002 0.0013 0.0331 0.1112 0.0006 0.0001 0.0453 0.0802 0.0129 0.0000 0.0005 0.0007 0.0004 0.0006 0.0001 0.0009 0.0019 0.0002 0.0005 0.0012 0.0000 0.0003 0.0003 0.0008 0.0020 0.0035 0.0047 0.0049 0.0042 0.0031	0.0215 0.0429 0.0026 0.0499 0.0044 0.0007 0.0081 0.2576 0.3810 0.0012 0.0001 0.4682 0.3822 0.0722 0.0001 0.1424 0.0562 0.0170 0.0074 0.0016 0.1835 0.1217 0.0029 0.0018 0.0028 0.0000 0.0011 0.0054 0.0639 0.2215 0.3285 0.3243 0.2377 0.1246 0.0601
19	[CLS] dsu har nemlig længe ment, at socialdemokratiet deltog alt for lidt i debatten om udlændinge. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 6 -100 18 18 18 18 18 18 6 -100 18 18 18 18 18 18 18 18 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0167 0.0706 0.3937 0.0349 0.0120 0.0079 0.0193 0.0000 0.0006 0.0317 0.0025 0.0005 0.0010 0.0001 0.0004 0.0001 0.0179 0.0003 0.0280 0.0006 0.0090 0.0041 0.0066 0.0212 0.0598 0.0885 0.0830 0.0645 0.0457 0.0326 0.0254 0.0214 0.0186 0.0167 0.0154	0.1042 0.3684 1.3228 0.2159 0.0702 0.0473 0.1022 0.0003 0.0058 0.1755 0.0219 0.0051 0.0092 0.0007 0.0038 0.0013 0.0906 0.0027 0.1305 0.0055 0.0576 0.0313 0.0464 0.1151 0.2533 0.3499 0.3521 0.2979 0.2290 0.1751 0.1416 0.1209 0.1067 0.0966 0.0898	0.0017 0.0166 0.1153 0.0156 0.0015 0.0004 0.0007 0.0000 0.0001 0.0027 0.0009 0.0001 0.0002 0.0000 0.0001 0.0000 0.0001 0.0000 0.0004 0.0000 0.0005 0.0006 0.0010 0.0017 0.0029 0.0039 0.0040 0.0036 0.0031 0.0027 0.0023 0.0019 0.0017 0.0015 0.0013	0.0176 0.1051 0.4413 0.0388 0.0121 0.0078 0.0191 0.0000 0.0007 0.0329 0.0027 0.0006 0.0013 0.0001 0.0005 0.0001 0.0179 0.0003 0.0281 0.0007 0.0093 0.0043 0.0068 0.0215 0.0605 0.0895 0.0840 0.0654 0.0463 0.0330 0.0257 0.0216 0.0189 0.0170 0.0157
20	[CLS] derfor kører dsu i disse maneder en kampagne mod fremmedhad og racisme, hvor de unge blandt andet via plakater opfordrer folk til at tage stilling :'hvem støtter [SEP]	-100 18 18 6 -100 18 18 18 -100 18 18 18 18 -100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 -100	18 18 18 6 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 18	0.0100 0.0075 0.0001 0.1665 0.0089 0.0006 0.0269 0.0001 0.0002 0.0000 0.0004 0.0003 0.0005 0.0001 0.0000 0.0093 0.0000 0.0004 0.0221 0.0011 0.0009 0.0003 0.0002 0.0013 0.0002 0.0004 0.0000 0.0003 0.0003 0.0015 0.0003 0.0000 0.0209 0.4951 0.1689	0.0626 0.0474 0.0008 0.5325 0.0664 0.0058 0.1437 0.0012 0.0025 0.0004 0.0034 0.0027 0.0047 0.0006 0.0001 0.0689 0.0003 0.0040 0.1210 0.0105 0.0080 0.0033 0.0020 0.0105 0.0025 0.0040 0.0001 0.0036 0.0029 0.0140 0.0031 0.0003 0.1167 0.8128 0.5844	0.0011 0.0014 0.0000 0.0100 0.0034 0.0003 0.0022 0.0001 0.0001 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0013 0.0000 0.0001 0.0015 0.0003 0.0001 0.0001 0.0000 0.0001 0.0000 0.0001 0.0000 0.0001 0.0001 0.0007 0.0001 0.0000 0.0024 0.0159 0.0033	0.0097 0.0069 0.0001 0.1754 0.0118 0.0006 0.0284 0.0001 0.0003 0.0001 0.0007 0.0005 0.0008 0.0001 0.0000 0.0131 0.0000 0.0005 0.0238 0.0013 0.0010 0.0005 0.0002 0.0014 0.0003 0.0005 0.0000 0.0004 0.0003 0.0018 0.0003 0.0000 0.0217 0.4999 0.1694
21	[CLS]'det er første gang, jeg har hørt sa klar en melding fra socialdemokratiet,'siger hans stavnsager. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 18 18 18 18 18 18 18 6 -100 18 18 18 9 16 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 9 16 16 16 18 18 9 9 18 18 18 18 18 18 18	0.0297 0.0008 0.0183 0.0094 0.0008 0.0001 0.0000 0.0001 0.0004 0.0256 0.0066 0.0007 0.0002 0.0700 0.0006 0.3970 0.0229 0.0000 0.0000 0.0013 0.3432 0.3447 0.0339 0.0874 0.0067 0.2743 0.5016 0.5332 0.5029 0.4354 0.3682 0.2969 0.2096 0.1284 0.0748	0.1727 0.0078 0.1192 0.0706 0.0073 0.0008 0.0000 0.0010 0.0035 0.1376 0.0500 0.0063 0.0019 0.2693 0.0051 1.1753 0.1390 0.0002 0.0003 0.0114 1.2452 1.2913 0.2117 0.4500 0.0473 0.6838 0.8433 1.0273 1.1048 1.0373 0.9493 0.8372 0.6794 0.4902 0.3305	0.0040 0.0002 0.0036 0.0031 0.0002 0.0000 0.0000 0.0000 0.0000 0.0013 0.0017 0.0002 0.0000 0.0014 0.0001 0.0227 0.0052 0.0000 0.0000 0.0003 0.0850 0.0818 0.0094 0.0227 0.0012 0.0072 0.0047 0.0065 0.0091 0.0111 0.0118 0.0109 0.0092 0.0071 0.0053	0.0322 0.0013 0.0282 0.0127 0.0009 0.0001 0.0000 0.0001 0.0005 0.0462 0.0099 0.0011 0.0004 0.1363 0.0011 0.4615 0.0242 0.0000 0.0000 0.0022 0.4248 0.4324 0.0485 0.1168 0.0072 0.2757 0.5019 0.5337 0.5038 0.4365 0.3693 0.2979 0.2106 0.1294 0.0758
22	[CLS] for første gang i 100 ar tabte indre mission menighedsradsvalget i skjern. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 18 18 18 18 18 6 15 18 -100 -100 18 0 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0253 0.0011 0.0028 0.0003 0.0001 0.0148 0.0349 0.0178 0.0386 0.0389 0.2586 0.0247 0.0024 0.0001 0.0076 0.0435 0.0002 0.0059 0.0081 0.0513 0.2219 0.4173 0.4752 0.3978 0.2387 0.1213 0.0659 0.0404 0.0277 0.0213 0.0182 0.0168 0.0161 0.0158 0.0157	0.1425 0.0095 0.0223 0.0031 0.0016 0.0892 0.1853 0.1048 0.2359 0.2457 1.1557 0.1651 0.0229 0.0015 0.0482 0.2063 0.0023 0.0447 0.0569 0.2387 0.6587 0.9829 1.0544 0.9517 0.7368 0.4831 0.3096 0.2096 0.1531 0.1223 0.1064 0.0985 0.0945 0.0924 0.0911	0.0021 0.0002 0.0005 0.0001 0.0001 0.0017 0.0061 0.0027 0.0131 0.0154 0.0916 0.0103 0.0016 0.0001 0.0004 0.0035 0.0001 0.0015 0.0018 0.0041 0.0075 0.0099 0.0104 0.0102 0.0093 0.0074 0.0054 0.0040 0.0030 0.0025 0.0022 0.0019 0.0018 0.0017 0.0016	0.0264 0.0011 0.0029 0.0003 0.0002 0.0152 0.0356 0.0183 0.0454 0.0493 0.2917 0.0276 0.0030 0.0002 0.0078 0.0449 0.0002 0.0060 0.0082 0.0517 0.2226 0.4183 0.4759 0.3984 0.2402 0.1231 0.0675 0.0416 0.0286 0.0220 0.0188 0.0173 0.0166 0.0163 0.0161
23	[CLS] nu rykker social - grundtvigianerne ind [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]	-100 18 18 11 -100 -100 -100 -100 18 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100 -100	18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18	0.0186 0.0156 0.0004 0.6379 0.0104 0.0715 0.3035 0.6903 0.1462 0.0088 0.0032 0.0054 0.0243 0.0779 0.1015 0.0822 0.0544 0.0333 0.0221 0.0166 0.0140 0.0127 0.0122 0.0121 0.0122 0.0124 0.0127 0.0130 0.0134 0.0137 0.0139 0.0139 0.0138 0.0137 0.0135	0.1143 0.1035 0.0041 1.8459 0.0696 0.2902 0.8729 1.5926 0.6071 0.0625 0.0266 0.0430 0.1357 0.3146 0.3996 0.3706 0.2778 0.1876 0.1319 0.1025 0.0875 0.0803 0.0772 0.0760 0.0758 0.0762 0.0773 0.0788 0.0804 0.0817 0.0824 0.0825 0.0820 0.0813 0.0805	0.0018 0.0027 0.0002 0.1319 0.0019 0.0041 0.0277 0.0989 0.0190 0.0019 0.0011 0.0016 0.0028 0.0051 0.0078 0.0088 0.0077 0.0057 0.0040 0.0029 0.0023 0.0020 0.0018 0.0017 0.0016 0.0015 0.0015 0.0014 0.0014 0.0014 0.0014 0.0013 0.0013 0.0013 0.0013	0.0201 0.0186 0.0005 0.8722 0.0178 0.1357 0.5394 0.9772 0.2209 0.0130 0.0038 0.0061 0.0258 0.0813 0.1059 0.0871 0.0584 0.0357 0.0234 0.0174 0.0146 0.0133 0.0128 0.0126 0.0127 0.0128 0.0131 0.0135 0.0139 0.0141 0.0143 0.0143 0.0142 0.0141 0.0139
